leto,drzava,starostna skupina,spol,vrednost,odstotek
2017,Slovenija,16-24,ženske,500 - 999,0
2017,Slovenija,25-54,moški,500 - 999,7
2017,Slovenija,25-54,ženske,500 - 999,4
2017,Slovenija,55-74,moški,500 - 999,6
2017,Slovenija,55-74,ženske,500 - 999,0
2017,Slovaška,skupaj,skupaj,500 - 999,8
2017,Slovaška,16-24,skupaj,500 - 999,6
2017,Slovaška,25-54,skupaj,500 - 999,9
2017,Slovaška,55-74,skupaj,500 - 999,7
2017,Slovaška,16-24,moški,500 - 999,5
2017,Slovaška,16-24,ženske,500 - 999,6
2017,Slovaška,25-54,moški,500 - 999,13
2017,Slovaška,25-54,ženske,500 - 999,6
2017,Slovaška,55-74,moški,500 - 999,8
2017,Slovaška,55-74,ženske,500 - 999,6
2017,Finska,skupaj,skupaj,500 - 999,16
2017,Finska,16-24,skupaj,500 - 999,14
2017,Finska,25-54,skupaj,500 - 999,16
2017,Finska,55-74,skupaj,500 - 999,16
2017,Finska,16-24,moški,500 - 999,15
2017,Finska,16-24,ženske,500 - 999,13
2017,Finska,25-54,moški,500 - 999,16
2017,Finska,25-54,ženske,500 - 999,16
2017,Finska,55-74,moški,500 - 999,19
2017,Finska,55-74,ženske,500 - 999,14
2017,Švedska,skupaj,skupaj,500 - 999,13
2017,Švedska,16-24,skupaj,500 - 999,16
2017,Švedska,25-54,skupaj,500 - 999,13
2017,Švedska,55-74,skupaj,500 - 999,10
2017,Švedska,16-24,moški,500 - 999,14
2017,Švedska,16-24,ženske,500 - 999,17
2017,Švedska,25-54,moški,500 - 999,13
2017,Švedska,25-54,ženske,500 - 999,12
2017,Švedska,55-74,moški,500 - 999,12
2017,Švedska,55-74,ženske,500 - 999,9
2017,EU28,skupaj,skupaj,1000 ali več,9
2017,EU28,16-24,skupaj,1000 ali več,4
2017,EU28,25-54,skupaj,1000 ali več,10
2017,EU28,55-74,skupaj,1000 ali več,11
2017,EU28,16-24,moški,1000 ali več,5
2017,EU28,16-24,ženske,1000 ali več,2
2017,EU28,25-54,moški,1000 ali več,12
2017,EU28,25-54,ženske,1000 ali več,8
2017,EU28,55-74,moški,1000 ali več,13
2017,EU28,55-74,ženske,1000 ali več,8
2017,Belgija,skupaj,skupaj,1000 ali več,11
2017,Belgija,16-24,skupaj,1000 ali več,3
2017,Belgija,25-54,skupaj,1000 ali več,13
2017,Belgija,55-74,skupaj,1000 ali več,12
2017,Belgija,16-24,moški,1000 ali več,6
2017,Belgija,16-24,ženske,1000 ali več,1
2017,Belgija,25-54,moški,1000 ali več,16
2017,Belgija,25-54,ženske,1000 ali več,10
2017,Belgija,55-74,moški,1000 ali več,16
2017,Belgija,55-74,ženske,1000 ali več,7
2017,Bolgarija,skupaj,skupaj,1000 ali več,1
2017,Bolgarija,16-24,skupaj,1000 ali več,0
2017,Bolgarija,25-54,skupaj,1000 ali več,1
2017,Bolgarija,55-74,skupaj,1000 ali več,5
2017,Bolgarija,16-24,moški,1000 ali več,0
2017,Bolgarija,16-24,ženske,1000 ali več,0
2017,Bolgarija,25-54,moški,1000 ali več,3
2017,Bolgarija,25-54,ženske,1000 ali več,1
2017,Bolgarija,55-74,moški,1000 ali več,8
2017,Bolgarija,55-74,ženske,1000 ali več,2
2017,Češka,skupaj,skupaj,1000 ali več,5
2017,Češka,16-24,skupaj,1000 ali več,4
2017,Češka,25-54,skupaj,1000 ali več,5
2017,Češka,55-74,skupaj,1000 ali več,5
2017,Češka,16-24,moški,1000 ali več,6
2017,Češka,16-24,ženske,1000 ali več,2
2017,Češka,25-54,moški,1000 ali več,7
2017,Češka,25-54,ženske,1000 ali več,3
2017,Češka,55-74,moški,1000 ali več,6
2017,Češka,55-74,ženske,1000 ali več,3
2017,Danska,skupaj,skupaj,1000 ali več,14
2017,Danska,16-24,skupaj,1000 ali več,6
2017,Danska,25-54,skupaj,1000 ali več,16
2017,Danska,55-74,skupaj,1000 ali več,15
2017,Danska,16-24,moški,1000 ali več,6
2017,Danska,16-24,ženske,1000 ali več,5
2017,Danska,25-54,moški,1000 ali več,20
2017,Danska,25-54,ženske,1000 ali več,13
2017,Danska,55-74,moški,1000 ali več,19
2017,Danska,55-74,ženske,1000 ali več,11
2017,Nemčija,skupaj,skupaj,1000 ali več,4
2017,Nemčija,16-24,skupaj,1000 ali več,2
2017,Nemčija,25-54,skupaj,1000 ali več,5
2017,Nemčija,55-74,skupaj,1000 ali več,4
2017,Nemčija,16-24,moški,1000 ali več,2
2017,Nemčija,16-24,ženske,1000 ali več,1
2017,Nemčija,25-54,moški,1000 ali več,7
2017,Nemčija,25-54,ženske,1000 ali več,4
2017,Nemčija,55-74,moški,1000 ali več,5
2017,Nemčija,55-74,ženske,1000 ali več,3
2017,Estonija,skupaj,skupaj,1000 ali več,7
2017,Estonija,16-24,skupaj,1000 ali več,5
2017,Estonija,25-54,skupaj,1000 ali več,8
2017,Estonija,55-74,skupaj,1000 ali več,7
2017,Estonija,16-24,moški,1000 ali več,6
2017,Estonija,16-24,ženske,1000 ali več,3
2017,Estonija,25-54,moški,1000 ali več,9
2017,Estonija,25-54,ženske,1000 ali več,8
2017,Estonija,55-74,moški,1000 ali več,11
2017,Estonija,55-74,ženske,1000 ali več,4
2017,Irska,skupaj,skupaj,1000 ali več,6
2017,Irska,16-24,skupaj,1000 ali več,3
2017,Irska,25-54,skupaj,1000 ali več,6
2017,Irska,55-74,skupaj,1000 ali več,5
2017,Irska,16-24,moški,1000 ali več,4
2017,Irska,16-24,ženske,1000 ali več,2
2017,Irska,25-54,moški,1000 ali več,8
2017,Irska,25-54,ženske,1000 ali več,5
2017,Irska,55-74,moški,1000 ali več,5
2017,Irska,55-74,ženske,1000 ali več,4
2017,Grčija,skupaj,skupaj,1000 ali več,4
2017,Grčija,16-24,skupaj,1000 ali več,1
2017,Grčija,25-54,skupaj,1000 ali več,4
2017,Grčija,55-74,skupaj,1000 ali več,6
2017,Grčija,16-24,moški,1000 ali več,1
2017,Grčija,16-24,ženske,1000 ali več,0
2017,Grčija,25-54,moški,1000 ali več,5
2017,Grčija,25-54,ženske,1000 ali več,3
2017,Grčija,55-74,moški,1000 ali več,9
2017,Grčija,55-74,ženske,1000 ali več,1
2017,Španija,skupaj,skupaj,1000 ali več,4
2017,Španija,16-24,skupaj,1000 ali več,0
2017,Španija,25-54,skupaj,1000 ali več,5
2017,Španija,55-74,skupaj,1000 ali več,6
2017,Španija,16-24,moški,1000 ali več,0
2017,Španija,16-24,ženske,1000 ali več,1
2017,Španija,25-54,moški,1000 ali več,6
2017,Španija,25-54,ženske,1000 ali več,3
2017,Španija,55-74,moški,1000 ali več,7
2017,Španija,55-74,ženske,1000 ali več,5
2017,Francija,skupaj,skupaj,1000 ali več,5
2017,Francija,16-24,skupaj,1000 ali več,2
2017,Francija,25-54,skupaj,1000 ali več,6
2017,Francija,55-74,skupaj,1000 ali več,6
2017,Francija,16-24,moški,1000 ali več,3
2017,Francija,16-24,ženske,1000 ali več,1
2017,Francija,25-54,moški,1000 ali več,7
2017,Francija,25-54,ženske,1000 ali več,5
2017,Francija,55-74,moški,1000 ali več,7
2017,Francija,55-74,ženske,1000 ali več,5
2017,Hrvaška,skupaj,skupaj,1000 ali več,4
2017,Hrvaška,16-24,skupaj,1000 ali več,0
2017,Hrvaška,25-54,skupaj,1000 ali več,5
2017,Hrvaška,55-74,skupaj,1000 ali več,1
2017,Hrvaška,16-24,moški,1000 ali več,1
2017,Hrvaška,16-24,ženske,1000 ali več,0
2017,Hrvaška,25-54,moški,1000 ali več,6
2017,Hrvaška,25-54,ženske,1000 ali več,5
2017,Hrvaška,55-74,moški,1000 ali več,0
2017,Hrvaška,55-74,ženske,1000 ali več,2
2017,Italija,skupaj,skupaj,1000 ali več,NA
2017,Italija,16-24,skupaj,1000 ali več,NA
2017,Italija,25-54,skupaj,1000 ali več,NA
2017,Italija,55-74,skupaj,1000 ali več,NA
2017,Italija,16-24,moški,1000 ali več,NA
2017,Italija,16-24,ženske,1000 ali več,NA
2017,Italija,25-54,moški,1000 ali več,NA
2017,Italija,25-54,ženske,1000 ali več,NA
2017,Italija,55-74,moški,1000 ali več,NA
2017,Italija,55-74,ženske,1000 ali več,NA
2017,Ciper,skupaj,skupaj,1000 ali več,5
2017,Ciper,16-24,skupaj,1000 ali več,1
2017,Ciper,25-54,skupaj,1000 ali več,6
2017,Ciper,55-74,skupaj,1000 ali več,8
2017,Ciper,16-24,moški,1000 ali več,1
2017,Ciper,16-24,ženske,1000 ali več,1
2017,Ciper,25-54,moški,1000 ali več,7
2017,Ciper,25-54,ženske,1000 ali več,4
2017,Ciper,55-74,moški,1000 ali več,7
2017,Ciper,55-74,ženske,1000 ali več,9
2017,Latvija,skupaj,skupaj,1000 ali več,1
2017,Latvija,16-24,skupaj,1000 ali več,0
2017,Latvija,25-54,skupaj,1000 ali več,1
2017,Latvija,55-74,skupaj,1000 ali več,1
2017,Latvija,16-24,moški,1000 ali več,0
2017,Latvija,16-24,ženske,1000 ali več,0
2017,Latvija,25-54,moški,1000 ali več,2
2017,Latvija,25-54,ženske,1000 ali več,0
2017,Latvija,55-74,moški,1000 ali več,2
2017,Latvija,55-74,ženske,1000 ali več,0
2017,Litva,skupaj,skupaj,1000 ali več,3
2017,Litva,16-24,skupaj,1000 ali več,0
2017,Litva,25-54,skupaj,1000 ali več,4
2017,Litva,55-74,skupaj,1000 ali več,3
2017,Litva,16-24,moški,1000 ali več,0
2017,Litva,16-24,ženske,1000 ali več,0
2017,Litva,25-54,moški,1000 ali več,4
2017,Litva,25-54,ženske,1000 ali več,3
2017,Litva,55-74,moški,1000 ali več,2
2017,Litva,55-74,ženske,1000 ali več,3
2017,Luksemburg,skupaj,skupaj,1000 ali več,15
2017,Luksemburg,16-24,skupaj,1000 ali več,3
2017,Luksemburg,25-54,skupaj,1000 ali več,16
2017,Luksemburg,55-74,skupaj,1000 ali več,18
2017,Luksemburg,16-24,moški,1000 ali več,2
2017,Luksemburg,16-24,ženske,1000 ali več,3
2017,Luksemburg,25-54,moški,1000 ali več,18
2017,Luksemburg,25-54,ženske,1000 ali več,14
2017,Luksemburg,55-74,moški,1000 ali več,21
2017,Luksemburg,55-74,ženske,1000 ali več,14
2017,Madžarska,skupaj,skupaj,1000 ali več,1
2017,Madžarska,16-24,skupaj,1000 ali več,1
2017,Madžarska,25-54,skupaj,1000 ali več,1
2017,Madžarska,55-74,skupaj,1000 ali več,1
2017,Madžarska,16-24,moški,1000 ali več,1
2017,Madžarska,16-24,ženske,1000 ali več,0
2017,Madžarska,25-54,moški,1000 ali več,2
2017,Madžarska,25-54,ženske,1000 ali več,0
2017,Madžarska,55-74,moški,1000 ali več,0
2017,Madžarska,55-74,ženske,1000 ali več,1
2017,Malta,skupaj,skupaj,1000 ali več,8
2017,Malta,16-24,skupaj,1000 ali več,7
2017,Malta,25-54,skupaj,1000 ali več,9
2017,Malta,55-74,skupaj,1000 ali več,11
2017,Malta,16-24,moški,1000 ali več,7
2017,Malta,16-24,ženske,1000 ali več,7
2017,Malta,25-54,moški,1000 ali več,11
2017,Malta,25-54,ženske,1000 ali več,6
2017,Malta,55-74,moški,1000 ali več,13
2017,Malta,55-74,ženske,1000 ali več,NA
2017,Nizozemska,skupaj,skupaj,1000 ali več,8
2017,Nizozemska,16-24,skupaj,1000 ali več,3
2017,Nizozemska,25-54,skupaj,1000 ali več,10
2017,Nizozemska,55-74,skupaj,1000 ali več,8
2017,Nizozemska,16-24,moški,1000 ali več,5
2017,Nizozemska,16-24,ženske,1000 ali več,1
2017,Nizozemska,25-54,moški,1000 ali več,12
2017,Nizozemska,25-54,ženske,1000 ali več,8
2017,Nizozemska,55-74,moški,1000 ali več,10
2017,Nizozemska,55-74,ženske,1000 ali več,4
2017,Avstrija,skupaj,skupaj,1000 ali več,14
2017,Avstrija,16-24,skupaj,1000 ali več,7
2017,Avstrija,25-54,skupaj,1000 ali več,16
2017,Avstrija,55-74,skupaj,1000 ali več,16
2017,Avstrija,16-24,moški,1000 ali več,10
2017,Avstrija,16-24,ženske,1000 ali več,4
2017,Avstrija,25-54,moški,1000 ali več,19
2017,Avstrija,25-54,ženske,1000 ali več,13
2017,Avstrija,55-74,moški,1000 ali več,19
2017,Avstrija,55-74,ženske,1000 ali več,9
2017,Poljska,skupaj,skupaj,1000 ali več,3
2017,Poljska,16-24,skupaj,1000 ali več,0
2017,Poljska,25-54,skupaj,1000 ali več,3
2017,Poljska,55-74,skupaj,1000 ali več,4
2017,Poljska,16-24,moški,1000 ali več,1
2017,Poljska,16-24,ženske,1000 ali več,0
2017,Poljska,25-54,moški,1000 ali več,4
2017,Poljska,25-54,ženske,1000 ali več,2
2017,Poljska,55-74,moški,1000 ali več,5
2017,Poljska,55-74,ženske,1000 ali več,2
2017,Portugalska,skupaj,skupaj,1000 ali več,9
2017,Portugalska,16-24,skupaj,1000 ali več,2
2017,Portugalska,25-54,skupaj,1000 ali več,10
2017,Portugalska,55-74,skupaj,1000 ali več,14
2017,Portugalska,16-24,moški,1000 ali več,5
2017,Portugalska,16-24,ženske,1000 ali več,0
2017,Portugalska,25-54,moški,1000 ali več,15
2017,Portugalska,25-54,ženske,1000 ali več,5
2017,Portugalska,55-74,moški,1000 ali več,20
2017,Portugalska,55-74,ženske,1000 ali več,5
2017,Romunija,skupaj,skupaj,1000 ali več,1
2017,Romunija,16-24,skupaj,1000 ali več,1
2017,Romunija,25-54,skupaj,1000 ali več,1
2017,Romunija,55-74,skupaj,1000 ali več,1
2017,Romunija,16-24,moški,1000 ali več,0
2017,Romunija,16-24,ženske,1000 ali več,1
2017,Romunija,25-54,moški,1000 ali več,1
2017,Romunija,25-54,ženske,1000 ali več,1
2017,Romunija,55-74,moški,1000 ali več,1
2017,Romunija,55-74,ženske,1000 ali več,1
2017,Slovenija,skupaj,skupaj,1000 ali več,4
2017,Slovenija,16-24,skupaj,1000 ali več,2
2017,Slovenija,25-54,skupaj,1000 ali več,5
2017,Slovenija,55-74,skupaj,1000 ali več,3
2017,Slovenija,16-24,moški,1000 ali več,4
2017,Slovenija,16-24,ženske,1000 ali več,0
2017,Slovenija,25-54,moški,1000 ali več,7
2017,Slovenija,25-54,ženske,1000 ali več,3
2017,Slovenija,55-74,moški,1000 ali več,4
2017,Slovenija,55-74,ženske,1000 ali več,3
2017,Slovaška,skupaj,skupaj,1000 ali več,2
2017,Slovaška,16-24,skupaj,1000 ali več,1
2017,Slovaška,25-54,skupaj,1000 ali več,2
2017,Slovaška,55-74,skupaj,1000 ali več,3
2017,Slovaška,16-24,moški,1000 ali več,1
2017,Slovaška,16-24,ženske,1000 ali več,1
2017,Slovaška,25-54,moški,1000 ali več,3
2017,Slovaška,25-54,ženske,1000 ali več,2
2017,Slovaška,55-74,moški,1000 ali več,5
2017,Slovaška,55-74,ženske,1000 ali več,1
2017,Finska,skupaj,skupaj,1000 ali več,19
2017,Finska,16-24,skupaj,1000 ali več,9
2017,Finska,25-54,skupaj,1000 ali več,22
2017,Finska,55-74,skupaj,1000 ali več,20
2017,Finska,16-24,moški,1000 ali več,10
2017,Finska,16-24,ženske,1000 ali več,7
2017,Finska,25-54,moški,1000 ali več,23
2017,Finska,25-54,ženske,1000 ali več,20
2017,Finska,55-74,moški,1000 ali več,27
2017,Finska,55-74,ženske,1000 ali več,13
2017,Švedska,skupaj,skupaj,1000 ali več,15
2017,Švedska,16-24,skupaj,1000 ali več,6
2017,Švedska,25-54,skupaj,1000 ali več,18
2017,Švedska,55-74,skupaj,1000 ali več,13
2017,Švedska,16-24,moški,1000 ali več,8
2017,Švedska,16-24,ženske,1000 ali več,5
2017,Švedska,25-54,moški,1000 ali več,21
2017,Švedska,25-54,ženske,1000 ali več,14
2017,Švedska,55-74,moški,1000 ali več,15
2017,Švedska,55-74,ženske,1000 ali več,11
2018,EU28,skupaj,skupaj,49 ali manj,14
2018,EU28,16-24,skupaj,49 ali manj,21
2018,EU28,25-54,skupaj,49 ali manj,13
2018,EU28,55-74,skupaj,49 ali manj,13
2018,EU28,16-24,moški,49 ali manj,19
2018,EU28,16-24,ženske,49 ali manj,24
2018,EU28,25-54,moški,49 ali manj,12
2018,EU28,25-54,ženske,49 ali manj,14
2018,EU28,55-74,moški,49 ali manj,12
2018,EU28,55-74,ženske,49 ali manj,14
2018,Belgija,skupaj,skupaj,49 ali manj,13
2018,Belgija,16-24,skupaj,49 ali manj,18
2018,Belgija,25-54,skupaj,49 ali manj,12
2018,Belgija,55-74,skupaj,49 ali manj,13
2018,Belgija,16-24,moški,49 ali manj,20
2018,Belgija,16-24,ženske,49 ali manj,17
2018,Belgija,25-54,moški,49 ali manj,10
2018,Belgija,25-54,ženske,49 ali manj,14
2018,Belgija,55-74,moški,49 ali manj,12
2018,Belgija,55-74,ženske,49 ali manj,14
2018,Bolgarija,skupaj,skupaj,49 ali manj,31
2018,Bolgarija,16-24,skupaj,49 ali manj,36
2018,Bolgarija,25-54,skupaj,49 ali manj,29
2018,Bolgarija,55-74,skupaj,49 ali manj,39
2018,Bolgarija,16-24,moški,49 ali manj,35
2018,Bolgarija,16-24,ženske,49 ali manj,36
2018,Bolgarija,25-54,moški,49 ali manj,21
2018,Bolgarija,25-54,ženske,49 ali manj,36
2018,Bolgarija,55-74,moški,49 ali manj,25
2018,Bolgarija,55-74,ženske,49 ali manj,47
2018,Češka,skupaj,skupaj,49 ali manj,10
2018,Češka,16-24,skupaj,49 ali manj,18
2018,Češka,25-54,skupaj,49 ali manj,9
2018,Češka,55-74,skupaj,49 ali manj,10
2018,Češka,16-24,moški,49 ali manj,15
2018,Češka,16-24,ženske,49 ali manj,22
2018,Češka,25-54,moški,49 ali manj,8
2018,Češka,25-54,ženske,49 ali manj,9
2018,Češka,55-74,moški,49 ali manj,12
2018,Češka,55-74,ženske,49 ali manj,9
2018,Danska,skupaj,skupaj,49 ali manj,8
2018,Danska,16-24,skupaj,49 ali manj,9
2018,Danska,25-54,skupaj,49 ali manj,7
2018,Danska,55-74,skupaj,49 ali manj,8
2018,Danska,16-24,moški,49 ali manj,8
2018,Danska,16-24,ženske,49 ali manj,11
2018,Danska,25-54,moški,49 ali manj,6
2018,Danska,25-54,ženske,49 ali manj,8
2018,Danska,55-74,moški,49 ali manj,8
2018,Danska,55-74,ženske,49 ali manj,9
2018,Nemčija,skupaj,skupaj,49 ali manj,11
2018,Nemčija,16-24,skupaj,49 ali manj,18
2018,Nemčija,25-54,skupaj,49 ali manj,9
2018,Nemčija,55-74,skupaj,49 ali manj,11
2018,Nemčija,16-24,moški,49 ali manj,18
2018,Nemčija,16-24,ženske,49 ali manj,19
2018,Nemčija,25-54,moški,49 ali manj,9
2018,Nemčija,25-54,ženske,49 ali manj,10
2018,Nemčija,55-74,moški,49 ali manj,10
2018,Nemčija,55-74,ženske,49 ali manj,12
2018,Estonija,skupaj,skupaj,49 ali manj,20
2018,Estonija,16-24,skupaj,49 ali manj,30
2018,Estonija,25-54,skupaj,49 ali manj,18
2018,Estonija,55-74,skupaj,49 ali manj,17
2018,Estonija,16-24,moški,49 ali manj,23
2018,Estonija,16-24,ženske,49 ali manj,37
2018,Estonija,25-54,moški,49 ali manj,19
2018,Estonija,25-54,ženske,49 ali manj,17
2018,Estonija,55-74,moški,49 ali manj,17
2018,Estonija,55-74,ženske,49 ali manj,17
2018,Irska,skupaj,skupaj,49 ali manj,12
2018,Irska,16-24,skupaj,49 ali manj,21
2018,Irska,25-54,skupaj,49 ali manj,8
2018,Irska,55-74,skupaj,49 ali manj,16
2018,Irska,16-24,moški,49 ali manj,19
2018,Irska,16-24,ženske,49 ali manj,23
2018,Irska,25-54,moški,49 ali manj,7
2018,Irska,25-54,ženske,49 ali manj,9
2018,Irska,55-74,moški,49 ali manj,11
2018,Irska,55-74,ženske,49 ali manj,21
2018,Grčija,skupaj,skupaj,49 ali manj,28
2018,Grčija,16-24,skupaj,49 ali manj,30
2018,Grčija,25-54,skupaj,49 ali manj,27
2018,Grčija,55-74,skupaj,49 ali manj,27
2018,Grčija,16-24,moški,49 ali manj,31
2018,Grčija,16-24,ženske,49 ali manj,29
2018,Grčija,25-54,moški,49 ali manj,24
2018,Grčija,25-54,ženske,49 ali manj,30
2018,Grčija,55-74,moški,49 ali manj,29
2018,Grčija,55-74,ženske,49 ali manj,25
2018,Španija,skupaj,skupaj,49 ali manj,20
2018,Španija,16-24,skupaj,49 ali manj,31
2018,Španija,25-54,skupaj,49 ali manj,18
2018,Španija,55-74,skupaj,49 ali manj,16
2018,Španija,16-24,moški,49 ali manj,27
2018,Španija,16-24,ženske,49 ali manj,35
2018,Španija,25-54,moški,49 ali manj,17
2018,Španija,25-54,ženske,49 ali manj,19
2018,Španija,55-74,moški,49 ali manj,16
2018,Španija,55-74,ženske,49 ali manj,16
2018,Francija,skupaj,skupaj,49 ali manj,15
2018,Francija,16-24,skupaj,49 ali manj,23
2018,Francija,25-54,skupaj,49 ali manj,13
2018,Francija,55-74,skupaj,49 ali manj,13
2018,Francija,16-24,moški,49 ali manj,22
2018,Francija,16-24,ženske,49 ali manj,24
2018,Francija,25-54,moški,49 ali manj,12
2018,Francija,25-54,ženske,49 ali manj,14
2018,Francija,55-74,moški,49 ali manj,10
2018,Francija,55-74,ženske,49 ali manj,15
2018,Hrvaška,skupaj,skupaj,49 ali manj,36
2018,Hrvaška,16-24,skupaj,49 ali manj,36
2018,Hrvaška,25-54,skupaj,49 ali manj,36
2018,Hrvaška,55-74,skupaj,49 ali manj,33
2018,Hrvaška,16-24,moški,49 ali manj,42
2018,Hrvaška,16-24,ženske,49 ali manj,28
2018,Hrvaška,25-54,moški,49 ali manj,36
2018,Hrvaška,25-54,ženske,49 ali manj,36
2018,Hrvaška,55-74,moški,49 ali manj,35
2018,Hrvaška,55-74,ženske,49 ali manj,29
2018,Italija,skupaj,skupaj,49 ali manj,24
2018,Italija,16-24,skupaj,49 ali manj,35
2018,Italija,25-54,skupaj,49 ali manj,21
2018,Italija,55-74,skupaj,49 ali manj,21
2018,Italija,16-24,moški,49 ali manj,28
2018,Italija,16-24,ženske,49 ali manj,43
2018,Italija,25-54,moški,49 ali manj,18
2018,Italija,25-54,ženske,49 ali manj,25
2018,Italija,55-74,moški,49 ali manj,20
2018,Italija,55-74,ženske,49 ali manj,23
2018,Ciper,skupaj,skupaj,49 ali manj,18
2018,Ciper,16-24,skupaj,49 ali manj,28
2018,Ciper,25-54,skupaj,49 ali manj,16
2018,Ciper,55-74,skupaj,49 ali manj,11
2018,Ciper,16-24,moški,49 ali manj,30
2018,Ciper,16-24,ženske,49 ali manj,27
2018,Ciper,25-54,moški,49 ali manj,16
2018,Ciper,25-54,ženske,49 ali manj,16
2018,Ciper,55-74,moški,49 ali manj,9
2018,Ciper,55-74,ženske,49 ali manj,14
2018,Latvija,skupaj,skupaj,49 ali manj,45
2018,Latvija,16-24,skupaj,49 ali manj,57
2018,Latvija,25-54,skupaj,49 ali manj,42
2018,Latvija,55-74,skupaj,49 ali manj,43
2018,Latvija,16-24,moški,49 ali manj,53
2018,Latvija,16-24,ženske,49 ali manj,62
2018,Latvija,25-54,moški,49 ali manj,37
2018,Latvija,25-54,ženske,49 ali manj,46
2018,Latvija,55-74,moški,49 ali manj,47
2018,Latvija,55-74,ženske,49 ali manj,40
2018,Litva,skupaj,skupaj,49 ali manj,24
2018,Litva,16-24,skupaj,49 ali manj,33
2018,Litva,25-54,skupaj,49 ali manj,21
2018,Litva,55-74,skupaj,49 ali manj,29
2018,Litva,16-24,moški,49 ali manj,34
2018,Litva,16-24,ženske,49 ali manj,33
2018,Litva,25-54,moški,49 ali manj,19
2018,Litva,25-54,ženske,49 ali manj,22
2018,Litva,55-74,moški,49 ali manj,24
2018,Litva,55-74,ženske,49 ali manj,33
2018,Luksemburg,skupaj,skupaj,49 ali manj,5
2018,Luksemburg,16-24,skupaj,49 ali manj,9
2018,Luksemburg,25-54,skupaj,49 ali manj,5
2018,Luksemburg,55-74,skupaj,49 ali manj,3
2018,Luksemburg,16-24,moški,49 ali manj,4
2018,Luksemburg,16-24,ženske,49 ali manj,16
2018,Luksemburg,25-54,moški,49 ali manj,4
2018,Luksemburg,25-54,ženske,49 ali manj,7
2018,Luksemburg,55-74,moški,49 ali manj,2
2018,Luksemburg,55-74,ženske,49 ali manj,3
2018,Madžarska,skupaj,skupaj,49 ali manj,33
2018,Madžarska,16-24,skupaj,49 ali manj,45
2018,Madžarska,25-54,skupaj,49 ali manj,29
2018,Madžarska,55-74,skupaj,49 ali manj,33
2018,Madžarska,16-24,moški,49 ali manj,39
2018,Madžarska,16-24,ženske,49 ali manj,54
2018,Madžarska,25-54,moški,49 ali manj,29
2018,Madžarska,25-54,ženske,49 ali manj,30
2018,Madžarska,55-74,moški,49 ali manj,28
2018,Madžarska,55-74,ženske,49 ali manj,38
2018,Malta,skupaj,skupaj,49 ali manj,16
2018,Malta,16-24,skupaj,49 ali manj,18
2018,Malta,25-54,skupaj,49 ali manj,12
2018,Malta,55-74,skupaj,49 ali manj,35
2018,Malta,16-24,moški,49 ali manj,22
2018,Malta,16-24,ženske,49 ali manj,15
2018,Malta,25-54,moški,49 ali manj,10
2018,Malta,25-54,ženske,49 ali manj,14
2018,Malta,55-74,moški,49 ali manj,24
2018,Malta,55-74,ženske,49 ali manj,52
2018,Nizozemska,skupaj,skupaj,49 ali manj,12
2018,Nizozemska,16-24,skupaj,49 ali manj,14
2018,Nizozemska,25-54,skupaj,49 ali manj,10
2018,Nizozemska,55-74,skupaj,49 ali manj,16
2018,Nizozemska,16-24,moški,49 ali manj,12
2018,Nizozemska,16-24,ženske,49 ali manj,16
2018,Nizozemska,25-54,moški,49 ali manj,10
2018,Nizozemska,25-54,ženske,49 ali manj,10
2018,Nizozemska,55-74,moški,49 ali manj,14
2018,Nizozemska,55-74,ženske,49 ali manj,19
2018,Avstrija,skupaj,skupaj,49 ali manj,6
2018,Avstrija,16-24,skupaj,49 ali manj,8
2018,Avstrija,25-54,skupaj,49 ali manj,5
2018,Avstrija,55-74,skupaj,49 ali manj,6
2018,Avstrija,16-24,moški,49 ali manj,12
2018,Avstrija,16-24,ženske,49 ali manj,3
2018,Avstrija,25-54,moški,49 ali manj,5
2018,Avstrija,25-54,ženske,49 ali manj,5
2018,Avstrija,55-74,moški,49 ali manj,6
2018,Avstrija,55-74,ženske,49 ali manj,7
2018,Poljska,skupaj,skupaj,49 ali manj,25
2018,Poljska,16-24,skupaj,49 ali manj,34
2018,Poljska,25-54,skupaj,49 ali manj,23
2018,Poljska,55-74,skupaj,49 ali manj,25
2018,Poljska,16-24,moški,49 ali manj,28
2018,Poljska,16-24,ženske,49 ali manj,40
2018,Poljska,25-54,moški,49 ali manj,20
2018,Poljska,25-54,ženske,49 ali manj,27
2018,Poljska,55-74,moški,49 ali manj,21
2018,Poljska,55-74,ženske,49 ali manj,28
2018,Portugalska,skupaj,skupaj,49 ali manj,38
2018,Portugalska,16-24,skupaj,49 ali manj,58
2018,Portugalska,25-54,skupaj,49 ali manj,32
2018,Portugalska,55-74,skupaj,49 ali manj,37
2018,Portugalska,16-24,moški,49 ali manj,50
2018,Portugalska,16-24,ženske,49 ali manj,69
2018,Portugalska,25-54,moški,49 ali manj,28
2018,Portugalska,25-54,ženske,49 ali manj,35
2018,Portugalska,55-74,moški,49 ali manj,36
2018,Portugalska,55-74,ženske,49 ali manj,38
